5.693871, 0, 0, 0, 0
5.697158, -0.003924012, 0, 0, 0
5.70373, -0.01177198, 1.62, 1.3, 8.86
5.707112, -0.01497352, 2.55, 3.1, 8.68
5.708855, -0.01561332, 1.43, 2.62, 8.6
5.710297, -0.01574123, 1.43, 2.62, 8.6
5.711736, -0.0157671, 1.43, 2.62, 8.6
5.713199, -0.01577258, 1.43, 2.62, 8.6
5.714663, -0.01577389, 1.43, 2.62, 8.6
5.716098, -0.01577413, 1.43, 2.62, 8.6
5.717476, -0.01577425, 1.43, 2.62, 8.6
5.718775, -0.01577413, 1.43, 2.62, 8.6
5.719973, -0.01577401, 4.76, 1.54, 7.64
5.721055, -0.01577401, 4.76, 1.54, 7.64
5.725415, -0.01577401, 4.76, 1.54, 7.64
5.73107, -0.01577395, 4.76, 1.54, 7.64
5.737579, -0.01577407, 4.76, 1.54, 7.64
5.744802, -0.01577401, 4.76, 1.54, 7.64
5.752666, -0.01577401, 5.19, 2.2, 8.67
5.76115, -0.01577401, 5.19, 2.2, 8.67
5.770194, -0.01577401, 5.19, 2.2, 8.67
5.779747, -0.01577401, 5.19, 2.2, 8.67
5.789764, -0.01577401, 5.19, 2.2, 8.67
5.80021, -0.01577401, 4.51, 1.89, 8.74
5.805775, -0.01577401, 4.51, 1.89, 8.74
5.810107, -0.01577401, 4.51, 1.89, 8.74
5.814974, -0.01577401, 4.51, 1.89, 8.74
5.820403, -0.01577401, 4.51, 1.89, 8.74
5.826088, -0.01577401, 4.07, 2.18, 8.57
5.831895, -0.01577401, 4.07, 2.18, 8.57
5.833309, -0.01577401, 4.07, 2.18, 8.57
5.834429, -0.01577401, 4.07, 2.18, 8.57
5.835892, -0.01577401, 4.07, 2.18, 8.57
5.837769, -0.01577401, 4.07, 2.18, 8.57
5.840045, -0.01577401, 3.76, 2.33, 8.85
5.842695, -0.01577401, 3.76, 2.33, 8.85
5.84563, -0.01577401, 3.76, 2.33, 8.85
5.848838, -0.01577401, 3.76, 2.33, 8.85
5.852297, -0.01577401, 3.76, 2.33, 8.85
5.855997, -0.01577401, 3.76, 2.33, 8.85
