5.693871, 0, 0, 0, 0
5.697158, -0.003924012, 0, 0, 0
5.70373, -0.01177198, 2.45, -3.52, 8.47
5.706407, -0.01497352, 1.43, -2.55, 10.73
5.707365, -0.01561332, 2.95, 0.13, 9.72
5.708204, -0.01574123, 2.95, 0.13, 9.72
5.709239, -0.0157671, 2.95, 0.13, 9.72
5.710515, -0.01577258, 2.95, 0.13, 9.72
5.712038, -0.01577389, 2.95, 0.13, 9.72
5.713786, -0.01577413, 2.95, 0.13, 9.72
5.715756, -0.01577425, 2.95, 0.13, 9.72
5.717932, -0.01577413, 2.95, 0.13, 9.72
5.720304, -0.01577401, 2.95, 0.13, 9.72
5.722866, -0.01577401, 2.95, 0.13, 9.72
5.725608, -0.01577401, 2.95, 0.13, 9.72
5.728521, -0.01577395, 2.95, 0.13, 9.72
5.7316, -0.01577407, 2.95, 0.13, 9.72
5.734838, -0.01577401, 2.95, 0.13, 9.72
5.738228, -0.01577401, 2.95, 0.13, 9.72
5.741768, -0.01577401, 2.95, 0.13, 9.72
5.74545, -0.01577401, 2.95, 0.13, 9.72
5.74927, -0.01577401, 2.95, 0.13, 9.72
5.753222, -0.01577401, 2.95, 0.13, 9.72
5.757303, -0.01577401, 2.95, 0.13, 9.72
5.761507, -0.01577401, 2.95, 0.13, 9.72
5.765832, -0.01577401, 2.95, 0.13, 9.72
5.770272, -0.01577401, 2.95, 0.13, 9.72
5.774829, -0.01577401, 2.95, 0.13, 9.72
5.779491, -0.01577401, 2.95, 0.13, 9.72
5.784258, -0.01577401, 2.95, 0.13, 9.72
5.789125, -0.01577401, 2.95, 0.13, 9.72
5.79409, -0.01577401, 2.95, 0.13, 9.72
5.799149, -0.01577401, 2.95, 0.13, 9.72
5.804297, -0.01577401, 2.95, 0.13, 9.72
5.809533, -0.01577401, 2.95, 0.13, 9.72
5.814853, -0.01577401, 2.95, 0.13, 9.72
5.820255, -0.01577401, 2.95, 0.13, 9.72
5.825735, -0.01577401, 2.95, 0.13, 9.72
5.831291, -0.01577401, 2.76, 0.91, 8.04
5.83692, -0.01577401, 2.76, 0.91, 8.04
