5.693871, 0, 0, 0, 0
5.697158, -0.003924012, 0, 0, 0
5.70373, -0.01177198, 1.47, 1.02, 8.94
5.704547, -0.01497352, 1.46, 1.34, 8.93
5.703496, -0.01561332, 1.46, 1.34, 8.93
5.704114, -0.01574123, 1.46, 1.34, 8.93
5.705512, -0.0157671, 1.46, 1.34, 8.93
5.706985, -0.01577258, 1.46, 1.34, 8.93
5.708408, -0.01577389, 1.46, 1.34, 8.93
5.709848, -0.01577413, 1.46, 1.34, 8.93
5.711349, -0.01577425, 1.46, 1.34, 8.93
5.712895, -0.01577413, 1.28, 1.16, 9.32
5.714466, -0.01577401, 1.28, 1.16, 9.32
5.716053, -0.01577401, 1.28, 1.16, 9.32
5.717646, -0.01577401, 1.28, 1.16, 9.32
5.719234, -0.01577395, 1.28, 1.16, 9.32
5.720808, -0.01577407, 1.28, 1.16, 9.32
5.722362, -0.01577401, 1.49, 1.13, 8.97
5.723892, -0.01577401, 1.49, 1.13, 8.97
5.72538, -0.01577401, 1.49, 1.13, 8.97
5.72683, -0.01577401, 1.49, 1.13, 8.97
5.728231, -0.01577401, 1.49, 1.13, 8.97
5.729592, -0.01577401, 1.65, 0.83, 8.82
5.730908, -0.01577401, 1.65, 0.83, 8.82
5.732181, -0.01577401, 1.65, 0.83, 8.82
5.733411, -0.01577401, 1.65, 0.83, 8.82
5.734598, -0.01577401, 1.65, 0.83, 8.82
5.735743, -0.01577401, 1.65, 0.83, 8.82
5.736846, -0.01577401, 1.64, 1.1, 8.93
5.737896, -0.01577401, 1.64, 1.1, 8.93
5.738898, -0.01577401, 1.64, 1.1, 8.93
5.739856, -0.01577401, 1.64, 1.1, 8.93
5.74077, -0.01577401, 1.64, 1.1, 8.93
5.741644, -0.01577401, 1.64, 1.1, 8.93
5.742475, -0.01577401, 1.38, 1.02, 9.18
5.743269, -0.01577401, 1.38, 1.02, 9.18
5.74403, -0.01577401, 1.38, 1.02, 9.18
5.744754, -0.01577401, 1.38, 1.02, 9.18
5.745442, -0.01577401, 1.38, 1.02, 9.18
5.746095, -0.01577401, 1.48, 0.9, 8.85
