5.693871, 0, 0, 0, 0
5.697158, -0.003924012, 0, 0, 0
5.70373, -0.01177198, 0.82, -0.21, 9.27
5.706718, -0.01497352, 1.26, -0.73, 9.39
5.707939, -0.01561332, 1.26, -0.73, 9.39
5.709074, -0.01574123, 1.26, -0.73, 9.39
5.710422, -0.0157671, 1.26, -0.73, 9.39
5.712016, -0.01577258, 1.26, -0.73, 9.39
5.713847, -0.01577389, 1.26, -0.73, 9.39
5.715888, -0.01577413, 1.26, -0.73, 9.39
5.71812, -0.01577425, 1.26, -0.73, 9.39
5.720523, -0.01577413, 1.26, -0.73, 9.39
5.723084, -0.01577401, 1.62, -0.02, 8.98
5.725787, -0.01577401, 1.62, -0.02, 8.98
5.731174, -0.01577401, 1.62, -0.02, 8.98
5.737376, -0.01577395, 1.62, -0.02, 8.98
5.744024, -0.01577407, 1.62, -0.02, 8.98
5.75104, -0.01577401, 1.62, -0.02, 8.98
5.75841, -0.01577401, 1.42, 0.04, 8.91
5.766123, -0.01577401, 1.42, 0.04, 8.91
5.774183, -0.01577401, 1.42, 0.04, 8.91
5.782581, -0.01577401, 1.42, 0.04, 8.91
5.791318, -0.01577401, 1.42, 0.04, 8.91
5.80039, -0.01577401, 1.94, -0.33, 8.43
5.809792, -0.01577401, 1.94, -0.33, 8.43
5.819511, -0.01577401, 1.94, -0.33, 8.43
5.82954, -0.01577401, 1.94, -0.33, 8.43
5.839874, -0.01577401, 1.94, -0.33, 8.43
5.850504, -0.01577401, 1.94, -0.33, 8.43
5.861425, -0.01577401, 1.75, 0.16, 9.09
5.872639, -0.01577401, 1.75, 0.16, 9.09
5.884139, -0.01577401, 1.75, 0.16, 9.09
5.895916, -0.01577401, 1.75, 0.16, 9.09
5.907965, -0.01577401, 1.75, 0.16, 9.09
5.920279, -0.01577401, 1.75, 0.16, 9.09
5.932849, -0.01577401, 1.6, 0.79, 8.88
5.945698, -0.01577401, 1.6, 0.79, 8.88
5.958815, -0.01577401, 1.6, 0.79, 8.88
5.972191, -0.01577401, 1.6, 0.79, 8.88
5.985816, -0.01577401, 1.6, 0.79, 8.88
