5.693871, 0, 0, 0, 0
5.697158, -0.003924012, 0, 0, 0
5.70373, -0.01177198, 3.71, -0.05, 8.92
5.707178, -0.01497352, 3.9, 1.01, 8.49
5.70919, -0.01561332, 3.9, 1.01, 8.49
5.711383, -0.01574123, 3.9, 1.01, 8.49
5.71402, -0.0157671, 3.9, 1.01, 8.49
5.717104, -0.01577258, 3.9, 1.01, 8.49
5.720598, -0.01577389, 3.9, 1.01, 8.49
5.72445, -0.01577413, 3.9, 1.01, 8.49
5.728627, -0.01577425, 3.9, 1.01, 8.49
5.733086, -0.01577413, 3.9, 1.01, 8.49
5.737795, -0.01577401, 1.56, 1.05, 8.93
5.742728, -0.01577401, 1.56, 1.05, 8.93
5.747688, -0.01577401, 1.56, 1.05, 8.93
5.752664, -0.01577395, 1.56, 1.05, 8.93
5.757645, -0.01577407, 1.56, 1.05, 8.93
5.762626, -0.01577401, 1.99, 1.25, 9.2
5.767598, -0.01577401, 1.99, 1.25, 9.2
5.772398, -0.01577401, 1.99, 1.25, 9.2
5.77705, -0.01577401, 1.99, 1.25, 9.2
5.781562, -0.01577401, 1.99, 1.25, 9.2
5.785942, -0.01577401, 1.99, 1.25, 9.2
5.790198, -0.01577401, 1.13, 1.08, 9.02
5.794339, -0.01577401, 1.13, 1.08, 9.02
5.798305, -0.01577401, 1.13, 1.08, 9.02
5.802113, -0.01577401, 1.13, 1.08, 9.02
5.805775, -0.01577401, 1.13, 1.08, 9.02
5.8093, -0.01577401, 1.13, 1.08, 9.02
5.812702, -0.01577401, 1, 1.33, 8.49
5.815886, -0.01577401, 1, 1.33, 8.49
5.818877, -0.01577401, 1, 1.33, 8.49
5.821692, -0.01577401, 1, 1.33, 8.49
5.824338, -0.01577401, 1, 1.33, 8.49
5.826833, -0.01577401, 0.16, 1.34, 8.59
5.829108, -0.01577401, 0.16, 1.34, 8.59
5.831182, -0.01577401, 0.16, 1.34, 8.59
5.833073, -0.01577401, 0.16, 1.34, 8.59
5.834789, -0.01577401, 0.16, 1.34, 8.59
5.836341, -0.01577401, 0.16, 1.34, 8.59
5.83774, -0.01577401, 0.86, 1.25, 8.56
