5.693871, 0, 
5.697158, -0.003924012, 
5.70373, -0.01177198, 
5.706279, -0.01497352, 
5.706053, -0.01561332, 
5.704711, -0.01574123, 
5.702862, -0.0157671, 
5.700553, -0.01577258, 
5.697776, -0.01577389, 
5.694521, -0.01577413, 
5.690784, -0.01577425, 
5.686556, -0.01577413, 
5.681834, -0.01577401, 
5.676616, -0.01577401, 
5.670902, -0.01577401, 
5.664013, -0.01577395, 
5.656087, -0.01577407, 
5.647213, -0.01577401, 
5.637458, -0.01577401, 
5.626881, -0.01577401, 
5.615532, -0.01577401, 
5.603431, -0.01577401, 
5.59061, -0.01577401, 
5.577112, -0.01577401, 
5.562968, -0.01577401, 
5.548209, -0.01577401, 
5.532859, -0.01577401, 
5.516869, -0.01577401, 
5.500261, -0.01577401, 
5.483067, -0.01577401, 
5.465308, -0.01577401, 
5.447004, -0.01577401, 
5.42815, -0.01577401, 
5.408753, -0.01577401, 
5.388825, -0.01577401, 
5.368376, -0.01577401, 
5.347418, -0.01577401, 
5.325865, -0.01577401, 
5.303732, -0.01577401, 
5.281031, -0.01577401, 
5.257774, -0.01577401, 
5.233976, -0.01577401, 
5.209651, -0.01577401, 
5.184501, -0.01577401, 
5.158611, -0.01577401, 
5.132029, -0.01577401, 
5.104794, -0.01577401, 
5.076941, -0.01577401, 
5.04835, -0.01577401, 
5.01908, -0.01577401, 
4.989167, -0.01577401, 
4.958645, -0.01577401, 
4.927545, -0.01577401, 
4.895891, -0.01577401, 
4.86377, -0.01577401, 
4.83118, -0.01577401, 
4.798137, -0.01577401, 
4.764654, -0.01577401, 
4.730751, -0.01577401, 
4.696447, -0.01577401, 
4.661779, -0.01577401, 
4.626756, -0.01577401, 
4.591393, -0.01577401, 
4.555703, -0.01577401, 
4.519706, -0.01577401, 
4.483437, -0.01577401, 
4.446904, -0.01577401, 
4.410126, -0.01577401, 
4.373119, -0.01577401, 
4.335893, -0.01577401, 
4.298474, -0.01577401, 
4.257369, -0.01577401, 
4.215873, -0.01577401, 
4.174602, -0.01577401, 
4.133684, -0.01577401, 
4.093166, -0.01577401, 
4.05309, -0.01577401, 
4.013482, -0.01577401, 
3.97437, -0.01577401, 
3.935785, -0.01577401, 
3.897761, -0.01577401, 
3.858734, -0.01577401, 
3.819619, -0.01577401, 
3.780467, -0.01577401, 
3.741307, -0.01577401, 
3.702141, -0.01577401, 
3.663006, -0.01577401, 
3.623932, -0.01577401, 
3.584624, -0.01577401, 
3.545691, -0.01577401, 
3.506901, -0.01577401, 
3.468232, -0.01577401, 
3.429696, -0.01577401, 
3.390811, -0.01577401, 
3.352659, -0.01577401, 
3.315489, -0.01577401, 
3.27937, -0.01577401, 
3.244335, -0.01577401, 
3.210429, -0.01577401, 
3.177677, -0.01577401, 
3.146112, -0.01577401, 
3.11577, -0.01577401, 
3.086677, -0.01577401, 
3.05886, -0.01577401, 
3.032327, -0.01577401, 
3.007093, -0.01577401, 
2.983168, -0.01577401, 
2.960557, -0.01577401, 
2.939269, -0.01577401, 
2.908881, -0.01577401, 
2.875767, -0.01577401, 
2.843525, -0.01577401, 
2.812402, -0.01577401, 
2.781861, -0.01577401, 
2.751655, -0.01577401, 
2.721795, -0.01577401, 
2.692309, -0.01577401, 
2.663217, -0.01577401, 
2.63452, -0.01577401, 
2.606214, -0.01577401, 
2.578299, -0.01577401, 
2.550773, -0.01577401, 
2.523647, -0.01577401, 
2.496929, -0.01577401, 
2.47062, -0.01577401, 
2.444726, -0.01577401, 
2.41926, -0.01577401, 
2.394221, -0.01577401, 
2.369617, -0.01577401, 
2.345461, -0.01577401, 
2.321758, -0.01577401, 
2.298518, -0.01577401, 
2.275748, -0.01577401, 
2.253458, -0.01577401, 
2.231663, -0.01577401, 
2.21037, -0.01577401, 
2.189584, -0.01577401, 
2.169315, -0.01577401, 
2.149567, -0.01577401, 
2.130336, -0.01577401, 
2.111621, -0.01577401, 
2.09343, -0.01577401, 
2.075767, -0.01577401, 
2.058638, -0.01577401, 
2.042048, -0.01577401, 
2.025996, -0.01577401, 
2.010485, -0.01577401, 
1.995515, -0.01577401, 
1.981083, -0.01577401, 
1.967191, -0.01577401, 
1.953825, -0.01577401, 
1.940983, -0.01577401, 
1.928662, -0.01577401, 
1.916857, -0.01577401, 
1.905555, -0.01577401, 
1.894719, -0.01577401, 
1.884342, -0.01577401, 
1.874417, -0.01577401, 
1.864944, -0.01577401, 
1.855917, -0.01577401, 
1.847358, -0.01577401, 
1.839285, -0.01577401, 
1.831691, -0.01577401, 
1.824563, -0.01577401, 
1.817891, -0.01577401, 
1.81166, -0.01577401, 
1.805845, -0.01577401, 
1.800434, -0.01577401, 
1.795411, -0.01577401, 
1.790763, -0.01577401, 
1.786479, -0.01577401, 
1.782585, -0.01577401, 
1.779072, -0.01577401, 
1.775923, -0.01577401, 
1.77312, -0.01577401, 
1.770651, -0.01577401, 
1.768666, -0.01577401, 
1.767261, -0.01577401, 
1.766422, -0.01577401, 
1.7661, -0.01577401, 
