5.693871, 0, 0, 0, 0
5.697158, -0.003924012, -0.08, 9.71, 0
5.70373, -0.01177198, 1.77, -0.23, 9.23
5.706713, -0.01497352, 2.4, -0.13, 9.26
5.707912, -0.01561332, 2.4, -0.13, 9.26
5.708952, -0.01574123, 2.4, -0.13, 9.26
5.710115, -0.0157671, 2.4, -0.13, 9.26
5.711433, -0.01577258, 2.4, -0.13, 9.26
5.712905, -0.01577389, 2.4, -0.13, 9.26
5.714523, -0.01577413, 2.4, -0.13, 9.26
5.716271, -0.01577425, 2.4, -0.13, 9.26
5.71814, -0.01577413, 2.4, -0.13, 9.26
5.720117, -0.01577401, 2.4, -0.13, 9.26
5.722193, -0.01577401, 2.4, -0.13, 9.26
5.724361, -0.01577401, 2.4, -0.13, 9.26
5.726615, -0.01577395, 2.4, -0.13, 9.26
5.728944, -0.01577407, 2.4, -0.13, 9.26
5.731347, -0.01577401, 2.4, -0.13, 9.26
5.733817, -0.01577401, 2.4, -0.13, 9.26
5.73635, -0.01577401, 2.4, -0.13, 9.26
5.738942, -0.01577401, 2.4, -0.13, 9.26
5.74159, -0.01577401, 2.4, -0.13, 9.26
5.74429, -0.01577401, 2.4, -0.13, 9.26
5.747043, -0.01577401, 2.4, -0.13, 9.26
5.749843, -0.01577401, 2.4, -0.13, 9.26
5.752691, -0.01577401, 2.4, -0.13, 9.26
5.755582, -0.01577401, 2.4, -0.13, 9.26
5.758516, -0.01577401, 2.4, -0.13, 9.26
5.76149, -0.01577401, 2.4, -0.13, 9.26
5.764504, -0.01577401, 2.4, -0.13, 9.26
5.767556, -0.01577401, 2.4, -0.13, 9.26
5.770644, -0.01577401, 2.4, -0.13, 9.26
5.773767, -0.01577401, 2.4, -0.13, 9.26
5.77692, -0.01577401, 2.4, -0.13, 9.26
5.780107, -0.01577401, 2.4, -0.13, 9.26
5.783321, -0.01577401, 2.4, -0.13, 9.26
5.786564, -0.01577401, 2.4, -0.13, 9.26
5.789836, -0.01577401, 3.57, -0.41, 6.6
5.793132, -0.01577401, 3.57, -0.41, 6.6
5.797035, -0.01577401, 3.57, -0.41, 6.6
5.801469, -0.01577401, 3.57, -0.41, 6.6
5.806382, -0.01577401, 3.57, -0.41, 6.6
5.811731, -0.01577401, 2.24, -0.41, 7.93
5.817482, -0.01577401, 2.24, -0.41, 7.93
5.823591, -0.01577401, 2.24, -0.41, 7.93
5.830031, -0.01577401, 2.24, -0.41, 7.93
5.83678, -0.01577401, 2.24, -0.41, 7.93
5.843812, -0.01577401, 2.24, -0.41, 7.93
5.851116, -0.01577401, 5.63, 0, 6
5.858671, -0.01577401, 5.63, 0, 6
5.866246, -0.01577401, 5.63, 0, 6
5.873859, -0.01577401, 5.63, 0, 6
5.881529, -0.01577401, 5.63, 0, 6
5.88926, -0.01577401, 5.63, 0, 6
5.897059, -0.01577401, -0.47, -1.36, 8.86
5.904933, -0.01577401, -0.47, -1.36, 8.86
5.912673, -0.01577401, -0.47, -1.36, 8.86
5.920307, -0.01577401, -0.47, -1.36, 8.86
5.927856, -0.01577401, -0.47, -1.36, 8.86
5.935339, -0.01577401, 1.71, -0.33, 9.02
5.942771, -0.01577401, 1.71, -0.33, 9.02
5.950173, -0.01577401, 1.71, -0.33, 9.02
5.957554, -0.01577401, 1.71, -0.33, 9.02
5.964921, -0.01577401, 1.71, -0.33, 9.02
5.972285, -0.01577401, 1.71, -0.33, 9.02
5.979647, -0.01577401, 1.79, -0.41, 8.67
5.987013, -0.01577401, 1.79, -0.41, 8.67
5.99437, -0.01577401, 1.79, -0.41, 8.67
6.001717, -0.01577401, 1.79, -0.41, 8.67
6.009061, -0.01577401, 1.79, -0.41, 8.67
6.016404, -0.01577401, 1.59, -1.83, 8.53
6.023743, -0.01577401, 1.59, -1.83, 8.53
6.031106, -0.01577401, 1.59, -1.83, 8.53
6.038484, -0.01577401, 1.59, -1.83, 8.53
6.045874, -0.01577401, 1.59, -1.83, 8.53
6.053274, -0.01577401, 1.59, -1.83, 8.53
6.060678, -0.01577401, 1.72, -0.76, 9.01
6.068086, -0.01577401, 1.72, -0.76, 9.01
6.075474, -0.01577401, 1.72, -0.76, 9.01
6.082846, -0.01577401, 1.72, -0.76, 9.01
6.090206, -0.01577401, 1.72, -0.76, 9.01
6.09755, -0.01577401, 1.75, -0.48, 8.93
6.104879, -0.01577401, 1.75, -0.48, 8.93
6.112186, -0.01577401, 1.75, -0.48, 8.93
6.119473, -0.01577401, 1.75, -0.48, 8.93
6.126742, -0.01577401, 1.75, -0.48, 8.93
6.133998, -0.01577401, 1.75, -0.48, 8.93
6.141238, -0.01577401, 1.79, -0.44, 8.82
6.148466, -0.01577401, 1.79, -0.44, 8.82
6.155665, -0.01577401, 1.79, -0.44, 8.82
6.162844, -0.01577401, 1.79, -0.44, 8.82
6.170003, -0.01577401, 1.79, -0.44, 8.82
6.177142, -0.01577401, 1.79, -0.44, 8.82
6.184268, -0.01577401, 1.83, -0.93, 9.07
6.191375, -0.01577401, 1.83, -0.93, 9.07
6.198453, -0.01577401, 1.83, -0.93, 9.07
6.205503, -0.01577401, 1.83, -0.93, 9.07
6.212533, -0.01577401, 1.83, -0.93, 9.07
6.219539, -0.01577401, 1.63, -1.02, 8.96
6.226528, -0.01577401, 1.63, -1.02, 8.96
6.233508, -0.01577401, 1.63, -1.02, 8.96
6.240475, -0.01577401, 1.63, -1.02, 8.96
6.247434, -0.01577401, 1.63, -1.02, 8.96
6.254383, -0.01577401, 1.63, -1.02, 8.96
6.261324, -0.01577401, 1.72, -0.91, 9.01
6.268256, -0.01577401, 1.72, -0.91, 9.01
6.275182, -0.01577401, 1.72, -0.91, 9.01
6.282104, -0.01577401, 1.72, -0.91, 9.01
6.289021, -0.01577401, 1.72, -0.91, 9.01
6.29593, -0.01577401, 1.72, -0.91, 9.01
6.302834, -0.01577401, 1.67, -0.87, 8.99
6.309731, -0.01577401, 1.67, -0.87, 8.99
6.316607, -0.01577401, 1.67, -0.87, 8.99
6.323462, -0.01577401, 1.67, -0.87, 8.99
6.330303, -0.01577401, 1.67, -0.87, 8.99
6.337121, -0.01577401, 1.65, -0.99, 9.07
6.343921, -0.01577401, 1.65, -0.99, 9.07
6.350707, -0.01577401, 1.65, -0.99, 9.07
6.357476, -0.01577401, 1.65, -0.99, 9.07
6.364225, -0.01577401, 1.65, -0.99, 9.07
6.370956, -0.01577401, 1.65, -0.99, 9.07
6.377666, -0.01577401, 1.43, -1.07, 9.15
6.38435, -0.01577401, 1.43, -1.07, 9.15
6.391007, -0.01577401, 1.43, -1.07, 9.15
6.397636, -0.01577401, 1.43, -1.07, 9.15
6.40424, -0.01577401, 1.43, -1.07, 9.15
6.410814, -0.01577401, 1.43, -1.07, 9.15
6.417358, -0.01577401, 1.49, -1.73, 9.12
6.423858, -0.01577401, 1.49, -1.73, 9.12
6.430315, -0.01577401, 1.49, -1.73, 9.12
6.436737, -0.01577401, 1.49, -1.73, 9.12
6.443127, -0.01577401, 1.49, -1.73, 9.12
6.449484, -0.01577401, 1.06, 0.52, 7.91
6.455814, -0.01577401, 1.06, 0.52, 7.91
6.462116, -0.01577401, 1.06, 0.52, 7.91
6.468439, -0.01577401, 1.06, 0.52, 7.91
6.474765, -0.01577401, 1.06, 0.52, 7.91
6.481091, -0.01577401, 1.06, 0.52, 7.91
6.48741, -0.01577401, 1.58, -0.48, 9.21
6.493707, -0.01577401, 1.58, -0.48, 9.21
6.499977, -0.01577401, 1.58, -0.48, 9.21
6.506213, -0.01577401, 1.58, -0.48, 9.21
6.512409, -0.01577401, 1.58, -0.48, 9.21
6.518564, -0.01577401, 1.53, -0.69, 9.04
6.524673, -0.01577401, 1.53, -0.69, 9.04
6.530721, -0.01577401, 1.53, -0.69, 9.04
6.536714, -0.01577401, 1.53, -0.69, 9.04
6.542645, -0.01577401, 1.53, -0.69, 9.04
6.548512, -0.01577401, 1.53, -0.69, 9.04
6.554314, -0.01577401, 1.69, -0.74, 8.96
6.56005, -0.01577401, 1.69, -0.74, 8.96
6.565713, -0.01577401, 1.69, -0.74, 8.96
6.571305, -0.01577401, 1.69, -0.74, 8.96
6.576823, -0.01577401, 1.69, -0.74, 8.96
6.582269, -0.01577401, 1.69, -0.74, 8.96
6.58764, -0.01577401, 1.47, -0.8, 9
6.592935, -0.01577401, 1.47, -0.8, 9
6.598166, -0.01577401, 1.47, -0.8, 9
6.603332, -0.01577401, 1.47, -0.8, 9
